OTU,sampleName,OTUsize,dilution,sample,readSpikeSum,inputDNA,added.lysis.buffer.ml.,WEIGHT.g.,period,lysis.batch,aliquot,lysisBufferFrac,FSL,sample2,fittedOTUsize,fittedFSL
OTU33,357256.M2.S1.D,99,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,266.879476930824,Sample 4,-0.354599797159095,-0.33674156777848
OTU36,357256.M2.S1.D,174,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,469.060898848115,Sample 4,-0.387276214467816,-0.525950455587203
OTU365,357256.M2.S1.D,113,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,304.620009022052,Sample 4,-0.390357263630385,-0.36932258517063
OTU367,357256.M2.S1.D,263,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,708.982852856633,Sample 4,-0.391447552283019,-0.427715370348689
OTU37,357256.M2.S1.D,72,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,194.094165040599,Sample 4,-0.354065992593073,-0.357733168356412
OTU379,357256.M2.S1.D,102,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,274.966733807516,Sample 4,-0.390270969980566,-0.473983887540663
OTU38,357256.M2.S1.D,136,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,366.622311743354,Sample 4,-0.388156178615632,-0.491765411545014
OTU4,357256.M2.S1.D,3739,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,10079.41782065,Sample 4,-0.388631865941405,-0.462879669232787
OTU400,357256.M2.S1.D,19,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,51.2192935523803,Sample 4,-0.436340140178297,-0.471818659606148
OTU41,357256.M2.S1.D,2157,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,5814.73769434128,Sample 4,-0.391323999192156,-0.349063847201968
OTU424,357256.M2.S1.D,245,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,660.459311596483,Sample 4,-0.391523775959487,-0.424717911966257
OTU43,357256.M2.S1.D,122,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,328.881779652126,Sample 4,-0.377422753137164,-0.50982145368877
OTU438,357256.M2.S1.D,47,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,126.700357734836,Sample 4,-0.389192963389889,-0.442356134068533
OTU44,357256.M2.S1.D,63,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,169.832394410524,Sample 4,-0.386620825027649,-0.552142432118312
OTU442,357256.M2.S1.D,77,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,207.572926501752,Sample 4,-0.355489054158218,-0.394618148139871
OTU45,357256.M2.S1.D,176,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,474.452403432576,Sample 4,-0.388136890821945,-0.49210478358899
OTU48,357256.M2.S1.D,90,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,242.617706300749,Sample 4,-0.355446158989312,-0.303458807354133
OTU49,357256.M2.S1.D,98,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,264.183724638593,Sample 4,-0.38537021373202,-0.63300582664322
OTU5,357256.M2.S1.D,869,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,2342.60874194834,Sample 4,-0.354209155462313,-0.352103359321484
OTU50,357256.M2.S1.D,42,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,113.221596273683,Sample 4,-0.35403550946576,-0.358931902263249
OTU515,357256.M2.S1.D,32,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,86.2640733513774,Sample 4,-0.372849206468801,-0.418693758540196
OTU523,357256.M2.S1.D,34,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,91.6555779358385,Sample 4,-0.389762982321202,-0.493960251031447
OTU54,357256.M2.S1.D,35,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,94.3513302280691,Sample 4,-0.3516801572298,-0.370614202320564
OTU541,357256.M2.S1.D,32,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,86.2640733513774,Sample 4,-0.389835998196597,-0.491088937839864
OTU55,357256.M2.S1.D,67,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,180.615403579446,Sample 4,-0.331826933983413,-0.282984789587731
OTU57,357256.M2.S1.D,21,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,56.6107981368414,Sample 4,-0.36992054380171,-0.410013411993324
OTU576,357256.M2.S1.D,10,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,26.9575229223054,Sample 4,-0.387646829698526,-0.5209752919941
OTU6,357256.M2.S1.D,781,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,2105.38254023206,Sample 4,-0.354184515184073,-0.35307232607797
OTU62,357256.M2.S1.D,88,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,237.226201716288,Sample 4,-0.387692206199455,-0.509591786459764
OTU63,357256.M2.S1.D,101,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,272.270981515285,Sample 4,-0.387793626723334,-0.505603474513441
OTU64,357256.M2.S1.D,55,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,148.26637607268,Sample 4,-0.36602526467142,-0.328948925011922
OTU66,357256.M2.S1.D,19,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,51.2192935523803,Sample 4,-0.379360936476696,-0.68268377063696
OTU670,357256.M2.S1.D,20,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,53.9150458446109,Sample 4,-0.312359031156029,-0.355528009070961
OTU7,357256.M2.S1.D,274,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,738.636128071169,Sample 4,-0.385484913540897,-0.583198887420015
OTU70,357256.M2.S1.D,36,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,97.0470825202996,Sample 4,-0.385751575233403,-0.568196663664663
OTU71,357256.M2.S1.D,98,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,264.183724638593,Sample 4,-0.358210737893374,-0.451548996396673
OTU73,357256.M2.S1.D,40,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,107.830091689222,Sample 4,-0.389032970389959,-0.532288133364902
OTU75,357256.M2.S1.D,27,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,72.7853118902247,Sample 4,-0.354858192710418,-0.364399285435341
OTU78,357256.M2.S1.D,29,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,78.1768164746858,Sample 4,-0.352689002382093,-0.358456958746266
OTU8,357256.M2.S1.D,432,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,1164.5649902436,Sample 4,-0.354129402773389,-0.355239594373518
OTU81,357256.M2.S1.D,41,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,110.525843981452,Sample 4,-0.385224784734677,-0.559364523727261
OTU85,357256.M2.S1.D,582,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,1568.92783407818,Sample 4,-0.390807667885217,-0.40415664058042
OTU86,357256.M2.S1.D,32,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,86.2640733513774,Sample 4,-0.384845705960455,-0.653631835376676
OTU878,357256.M2.S1.D,14,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,37.7405320912276,Sample 4,-0.387124975582872,-0.446874586807305
OTU88,357256.M2.S1.D,411,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,1107.95419210675,Sample 4,-0.388600785650161,-0.465109898484468
OTU9,357256.M2.S1.D,394,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,1062.12640313883,Sample 4,-0.354398748374064,-0.3446477118257
OTU915,357256.M2.S1.D,15,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,40.4362843834582,Sample 4,-0.523361613116312,-0.544605966304687
OTU93,357256.M2.S1.D,32,D,357256.M2.S1,10591.3333333333,0.343,16.9,3.37,1,5,0.6,0.0355029585798817,86.2640733513774,Sample 4,-0.387524334175034,-0.516193270802819
OTU10,357256.M2.S1.E,989,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,2415.74793370754,Sample 4,-0.356371288790141,-0.275258084361144
OTU101,357256.M2.S1.E,55,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,134.343919468063,Sample 4,-0.39325995157031,-0.486787508821998
OTU102,357256.M2.S1.E,20,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,48.852334352023,Sample 4,-0.328485361666523,-0.356312030880456
OTU105,357256.M2.S1.E,21,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,51.2949510696242,Sample 4,-0.289577585672192,-0.330343732741397
OTU11,357256.M2.S1.E,916,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,2237.43691332266,Sample 4,-0.355638925148611,-0.304057922389647
OTU112,357256.M2.S1.E,12,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,29.3114006112138,Sample 4,-0.381726677584075,-0.584582374627792
OTU114,357256.M2.S1.E,40,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,97.7046687040461,Sample 4,-0.387226138443569,-0.513503426431743
OTU124,357256.M2.S1.E,16,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,39.0818674816184,Sample 4,-0.403740538335503,-0.673726874307849
OTU130,357256.M2.S1.E,65,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,158.770086644075,Sample 4,-0.388439256895565,-0.505472780426633
OTU134,357256.M2.S1.E,13,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,31.754017328815,Sample 4,-0.468670686631086,-0.466807760869176
OTU14,357256.M2.S1.E,342,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,835.374917419594,Sample 4,-0.385978396241333,-0.585166064459073
OTU141,357256.M2.S1.E,14,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,34.1966340464161,Sample 4,-0.378378907122531,-0.587530376535304
OTU143,357256.M2.S1.E,61,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,148.99961977367,Sample 4,-0.388268551564286,-0.460923093171393
OTU144,357256.M2.S1.E,10,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,24.4261671760115,Sample 4,-0.355348090058316,-0.651650641322776
OTU145,357256.M2.S1.E,21,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,51.2949510696242,Sample 4,-0.38098979035501,-0.581776333201453
OTU15,357256.M2.S1.E,482,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,1177.34125788376,Sample 4,-0.354830592800195,-0.335845192248738
OTU150,357256.M2.S1.E,38,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,92.8194352688438,Sample 4,-0.373633819951742,-0.532551643339792
OTU160,357256.M2.S1.E,120,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,293.114006112138,Sample 4,-0.389670252697399,-0.480957614578334
OTU176,357256.M2.S1.E,308,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,752.325949021155,Sample 4,-0.389911013702266,-0.486556642043511
OTU18,357256.M2.S1.E,195,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,476.310259932225,Sample 4,-0.355120581613441,-0.324441525575242
OTU186,357256.M2.S1.E,68,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,166.097936796878,Sample 4,-0.388965961130958,-0.459462434564033
OTU198,357256.M2.S1.E,192,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,468.982409779421,Sample 4,-0.389630547943834,-0.52170999406622
OTU201,357256.M2.S1.E,16,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,39.0818674816184,Sample 4,-0.405349220863952,-0.5943752865941
OTU21,357256.M2.S1.E,281,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,686.375297645924,Sample 4,-0.356344032362455,-0.276329929899899
OTU216,357256.M2.S1.E,18,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,43.9671009168207,Sample 4,-0.406788575990953,-0.630758185828931
OTU22,357256.M2.S1.E,277,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,676.604830775519,Sample 4,-0.356147711255534,-0.284050160343467
OTU25,357256.M2.S1.E,362,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,884.227251771617,Sample 4,-0.355844323582172,-0.295980730564969
OTU252,357256.M2.S1.E,246,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,600.883712529883,Sample 4,-0.39013320359897,-0.487581031289544
OTU255,357256.M2.S1.E,499,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,1218.86574208297,Sample 4,-0.390493260770209,-0.473421961088654
OTU26,357256.M2.S1.E,155,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,378.605591228179,Sample 4,-0.355046956461896,-0.32733679825008
OTU28,357256.M2.S1.E,165,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,403.03175840419,Sample 4,-0.35546052865682,-0.311073276207423
OTU29,357256.M2.S1.E,153,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,373.720357792976,Sample 4,-0.355143257690086,-0.323549800075092
OTU297,357256.M2.S1.E,108,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,263.802605500924,Sample 4,-0.390794019989908,-0.393275446074883
OTU3,357256.M2.S1.E,1353101,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,3305107.12320284,Sample 4,-0.396967429110706,-0.143267318684614
OTU30,357256.M2.S1.E,158,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,385.933441380982,Sample 4,-0.354818899001197,-0.336305045111446
OTU31,357256.M2.S1.E,185,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,451.884092756213,Sample 4,-0.355094740432136,-0.325457717250906
OTU316,357256.M2.S1.E,28,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,68.3932680928323,Sample 4,-0.435948330430643,-0.468448804172493
OTU32,357256.M2.S1.E,180,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,439.671009168207,Sample 4,-0.355249985496941,-0.319352781850354
OTU325,357256.M2.S1.E,372,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,908.653418947629,Sample 4,-0.390893056694052,-0.457700184093475
OTU327,357256.M2.S1.E,275,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,671.719597340317,Sample 4,-0.391785007793855,-0.42262464818782
OTU33,357256.M2.S1.E,155,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,378.605591228179,Sample 4,-0.355545446955104,-0.307733906121811
OTU348,357256.M2.S1.E,11,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,26.8687838936127,Sample 4,-0.405145153428255,-0.621724517026462
OTU36,357256.M2.S1.E,223,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,544.703528025057,Sample 4,-0.387799588402386,-0.513548583354719
OTU365,357256.M2.S1.E,134,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,327.310640158554,Sample 4,-0.390716813011644,-0.363363032481399
OTU367,357256.M2.S1.E,156,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,381.04820794578,Sample 4,-0.390345823043317,-0.479219876786725
OTU37,357256.M2.S1.E,63,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,153.884853208873,Sample 4,-0.353784323062171,-0.376989232287716
OTU379,357256.M2.S1.E,191,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,466.53979306182,Sample 4,-0.391594190433988,-0.430128446500185
OTU38,357256.M2.S1.E,128,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,312.654939852947,Sample 4,-0.388028297759659,-0.504973811887433
OTU4,357256.M2.S1.E,2340,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,5715.72311918669,Sample 4,-0.387643264785191,-0.509935469732575
OTU400,357256.M2.S1.E,36,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,87.9342018336415,Sample 4,-0.43768820784092,-0.426986114351491
OTU41,357256.M2.S1.E,1475,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,3602.8596584617,Sample 4,-0.390522304353412,-0.388769649197483
OTU424,357256.M2.S1.E,267,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,652.178663599507,Sample 4,-0.391705163187115,-0.425764497862515
OTU43,357256.M2.S1.E,166,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,405.474375121791,Sample 4,-0.378072374522105,-0.492454962903251
OTU438,357256.M2.S1.E,83,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,202.737187560896,Sample 4,-0.390392557650859,-0.403362231909722
OTU44,357256.M2.S1.E,62,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,151.442236491271,Sample 4,-0.386587074097978,-0.561649219658693
OTU442,357256.M2.S1.E,121,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,295.556622829739,Sample 4,-0.356442466200713,-0.365305239978755
OTU45,357256.M2.S1.E,212,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,517.834744131444,Sample 4,-0.388529452756438,-0.484847028569422
OTU48,357256.M2.S1.E,99,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,241.819055042514,Sample 4,-0.355647205148631,-0.303732315483536
OTU49,357256.M2.S1.E,129,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,315.097556570549,Sample 4,-0.385949968348284,-0.618386811984896
OTU5,357256.M2.S1.E,1205,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,2943.35314470939,Sample 4,-0.354898696968652,-0.333167029503555
OTU50,357256.M2.S1.E,78,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,190.52410397289,Sample 4,-0.355341303406905,-0.315761750200176
OTU515,357256.M2.S1.E,31,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,75.7211182456357,Sample 4,-0.372782236142308,-0.429506882432678
OTU523,357256.M2.S1.E,64,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,156.327469926474,Sample 4,-0.391097217881129,-0.449671646374916
OTU54,357256.M2.S1.E,60,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,146.557003056069,Sample 4,-0.352817110035693,-0.33408364440475
OTU541,357256.M2.S1.E,64,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,156.327469926474,Sample 4,-0.391298114612498,-0.44177148176274
OTU55,357256.M2.S1.E,113,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,276.01568908893,Sample 4,-0.332929501018055,-0.247806435121664
OTU57,357256.M2.S1.E,50,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,122.130835880058,Sample 4,-0.371750439178071,-0.346233230172803
OTU6,357256.M2.S1.E,1476,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,3605.3022751793,Sample 4,-0.355527174156289,-0.308452474898764
OTU62,357256.M2.S1.E,131,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,319.982790005751,Sample 4,-0.388531448422979,-0.484768549969625
OTU63,357256.M2.S1.E,79,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,192.966720690491,Sample 4,-0.387275407728012,-0.53416172915289
OTU64,357256.M2.S1.E,51,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,124.573452597659,Sample 4,-0.365865989938517,-0.343391874039498
OTU66,357256.M2.S1.E,36,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,87.9342018336415,Sample 4,-0.380709004139318,-0.637851225382303
OTU7,357256.M2.S1.E,316,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,771.866882761964,Sample 4,-0.38578574204186,-0.579548504309356
OTU70,357256.M2.S1.E,42,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,102.589902139248,Sample 4,-0.386076738843411,-0.563589314425179
OTU71,357256.M2.S1.E,61,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,148.99961977367,Sample 4,-0.357210690463519,-0.499054915946882
OTU73,357256.M2.S1.E,45,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,109.917752292052,Sample 4,-0.38928142052404,-0.530697503629352
OTU75,357256.M2.S1.E,46,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,112.360369009653,Sample 4,-0.355982084247939,-0.328382355439084
OTU78,357256.M2.S1.E,53,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,129.458686032861,Sample 4,-0.353960955146573,-0.316617594220138
OTU8,357256.M2.S1.E,876,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,2139.73224461861,Sample 4,-0.355620614658889,-0.304777973342921
OTU81,357256.M2.S1.E,79,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,192.966720690491,Sample 4,-0.386608281313832,-0.513138753850523
OTU85,357256.M2.S1.E,724,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,1768.45450354323,Sample 4,-0.391268191488381,-0.394226326549299
OTU86,357256.M2.S1.E,116,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,283.343539241734,Sample 4,-0.387562290473862,-0.554983041733697
OTU877,357256.M2.S1.E,11,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,26.8687838936127,Sample 4,-0.375688138182938,-0.344148468402097
OTU878,357256.M2.S1.E,15,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,36.6392507640173,Sample 4,-0.387270508325138,-0.4493311326094
OTU88,357256.M2.S1.E,412,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,1006.35808765167,Sample 4,-0.388605911747707,-0.47308786615526
OTU89,357256.M2.S1.E,13,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,31.754017328815,Sample 4,-0.393587386192453,-0.470834255410822
OTU893,357256.M2.S1.E,16,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,39.0818674816184,Sample 4,-0.503839160673698,-0.569924434358388
OTU9,357256.M2.S1.E,834,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,2037.14234247936,Sample 4,-0.355980541583142,-0.290624025040338
OTU93,357256.M2.S1.E,25,E,357256.M2.S1,11688.9444444444,0.24,16.9,3.37,1,5,0.6,0.0355029585798817,61.0654179400288,Sample 4,-0.387003610463682,-0.544850022161513
OTU101,357256.M2.S1.F,65,F,357256.M2.S1,14624.2777777778,0.16,16.9,3.37,1,5,0.6,0.0355029585798817,126.902316163761,Sample 4,-0.39361233346896,-0.491514488489992
OTU112,357256.M2.S1.F,19,F,357256.M2.S1,14624.2777777778,0.16,16.9,3.37,1,5,0.6,0.0355029585798817,37.0945231863302,Sample 4,-0.382696009612344,-0.565048095547113
OTU114,357256.M2.S1.F,34,F,357256.M2.S1,14624.2777777778,0.16,16.9,3.37,1,5,0.6,0.0355029585798817,66.3796730702751,Sample 4,-0.386883322947268,-0.545568699862142
OTU124,357256.M2.S1.F,13,F,357256.M2.S1,14624.2777777778,0.16,16.9,3.37,1,5,0.6,0.0355029585798817,25.3804632327522,Sample 4,-0.403302546329846,-0.70953491690133
OTU130,357256.M2.S1.F,59,F,357256.M2.S1,14624.2777777778,0.16,16.9,3.37,1,5,0.6,0.0355029585798817,115.188256210183,Sample 4,-0.388234963024901,-0.532090759431601
