OTUID sampleName readNum mtagNum soup exp soupRep PCR lib pcrRep readSpike mtagSpike readNumSpikeCorr mtagNumSpikeCorr inputCOINum inputGDNA
HAP113 A2_tag04_tag04_4 3655 2938 A within-spp 2 tag04_tag04 4 1 8054.83333333333 4966.83333333333 1696.62666308014 1777.52894198181 97412357.25 61
HAP113 A2_tag05_tag05_4 6575 4943 A within-spp 2 tag05_tag05 4 2 20218.5 9843.33333333333 1215.91240695403 1509.01269895022 97412357.25 61
HAP113 A2_tag06_tag06_4 3911 3398 A within-spp 2 tag06_tag06 4 3 11132.5 7331.83333333333 1313.56200314395 1392.69259621286 97412357.25 61
HAP113 A3_tag07_tag07_4 10745 8547 A within-spp 3 tag07_tag07 4 1 20534 13127.0833333333 1956.53818057855 1956.54543723219 97412357.25 61
HAP113 A3_tag08_tag08_4 7210 6317 A within-spp 3 tag08_tag08 4 2 13864.1666666667 10376 1944.45080242832 1829.47041249036 97412357.25 61
HAP113 A3_tag09_tag09_4 3172 2827 A within-spp 3 tag09_tag09 4 3 5023.08333333333 4038.58333333333 2361.12109096339 2103.49379939335 97412357.25 61
HAP113 B1_tag10_tag10_4 5269 4552 B within-spp 1 tag10_tag10 4 1 13509.4166666667 9230.5 1458.30064214468 1481.90888900926 77929885.8 48.8
HAP113 B1_tag11_tag11_4 4125 3621 B within-spp 1 tag11_tag11 4 2 8899.83333333333 6538.83333333333 1732.99593625349 1664.07437616292 77929885.8 48.8
HAP113 B1_tag12_tag12_4 7418 6078 B within-spp 1 tag12_tag12 4 3 25193.0833333333 13387.5833333333 1100.93320587331 1364.27834249398 77929885.8 48.8
HAP113 B2_tag26_tag26_4 5262 4160 B within-spp 2 tag26_tag26 4 1 6644.41666666667 4447 2961.07528877629 2811.06363840792 77929885.8 48.8
HAP113 B2_tag27_tag27_4 13252 8635 B within-spp 2 tag27_tag27 4 2 25910.1666666667 11220.6666666667 1912.34694231994 2312.53416315133 77929885.8 48.8
HAP113 B2_tag28_tag28_4 1738 1527 B within-spp 2 tag28_tag28 4 3 4064.83333333333 3005.08333333333 1598.68350485875 1526.95765508444 77929885.8 48.8
HAP113 B3_tag29_tag29_4 5463 4443 B within-spp 3 tag29_tag29 4 1 11664.5 7126.33333333333 1751.13866860988 1873.50413957622 77929885.8 48.8
HAP113 B3_tag31_tag31_4 3115 2777 B within-spp 3 tag31_tag31 4 2 9583.58333333333 6830.16666666667 1215.30586158622 1221.76886850004 77929885.8 48.8
HAP113 B3_tag32_tag32_4 4920 4059 B within-spp 3 tag32_tag32 4 3 14251.5 8574.16666666667 1290.8030733607 1422.56332005054 77929885.8 48.8
HAP113 C1_tag33_tag33_4 6060 4919 C within-spp 1 tag33_tag33 4 1 18745.25 10774 1208.75101692429 1371.96909225914 62280031.69 39
HAP113 C1_tag34_tag34_4 14925 6225 C within-spp 1 tag34_tag34 4 2 15205.6666666667 5962.91666666667 3669.98542210141 3137.07637481657 62280031.69 39
HAP113 C1_tag35_tag35_4 4483 3867 C within-spp 1 tag35_tag35 4 3 16927.5833333333 10320.9166666667 990.214413358867 1125.90144609248 62280031.69 39
HAP113 C2_tag36_tag36_4 2772 2395 C within-spp 2 tag36_tag36 4 1 13507.25 8229.08333333333 767.329249106961 874.577970409827 62280031.69 39
HAP113 C2_tag37_tag37_4 13983 8455 C within-spp 2 tag37_tag37 4 2 94891.1666666667 24582 550.972644099293 1033.57232934668 62280031.69 39
HAP113 C2_tag38_tag38_4 2274 1963 C within-spp 2 tag38_tag38 4 3 12973 7707.41666666667 655.398597086256 765.342689400902 62280031.69 39
HAP113 C3_tag51_tag51_4 4140 3496 C within-spp 3 tag51_tag51 4 1 18703.1666666667 10617.25 827.638456945793 989.472791918811 62280031.69 39
HAP113 C3_tag52_tag52_4 6548 4720 C within-spp 3 tag52_tag52 4 2 33934 14067.0833333333 721.487947191607 1008.282930008 62280031.69 39
HAP113 C3_tag53_tag53_4 2342 2048 C within-spp 3 tag53_tag53 4 3 12809.8333333333 7245.83333333333 683.594998633862 849.348821161587 62280031.69 39
HAP113 D1_tag54_tag54_4 4286 3372 D within-spp 1 tag54_tag54 4 1 43969.8333333333 15788.75 364.462468586417 641.777214789011 49824025.35 31.2
HAP113 D1_tag55_tag55_4 2355 1956 D within-spp 1 tag55_tag55 4 2 20732.5833333333 9532.58333333333 424.710459783513 616.59885830179 49824025.35 31.2
HAP113 D1_tag56_tag56_4 4532 3523 D within-spp 1 tag56_tag56 4 3 42170.9166666667 15970.3333333333 401.820717674701 662.892550771222 49824025.35 31.2
HAP113 D2_tag61_tag61_4 11394 7203 D within-spp 2 tag61_tag61 4 1 61743.0833333333 19059.3333333333 689.99090586395 1135.66485361503 49824025.35 31.2
HAP113 D2_tag62_tag62_4 10621 7028 D within-spp 2 tag62_tag62 4 2 90701 22888.75 437.83330944532 922.686472612091 49824025.35 31.2
HAP113 D2_tag63_tag63_4 19157 11588 D within-spp 2 tag63_tag63 4 3 133652.333333333 33851.75 535.92796484411 1028.65996588064 49824025.35 31.2
HAP113 D3_tag01_tag01_5 5021 4344 D within-spp 3 tag01_tag01 5 1 41403.0833333333 20631.75 453.432872350489 632.700570722309 49824025.35 31.2
HAP113 D3_tag02_tag02_5 5874 4954 D within-spp 3 tag02_tag02 5 2 33380.75 18693.1666666667 657.950645207193 796.374967679812 49824025.35 31.2
HAP113 D3_tag03_tag03_5 6950 5710 D within-spp 3 tag03_tag03 5 3 51767 24337.0833333333 501.980991751502 705.037237412043 49824025.35 31.2
HAP113 E1_tag04_tag04_5 4237 3426 E within-spp 1 tag04_tag04 5 1 18882.0833333333 9474.66666666667 839.003976432685 1086.59548269068 39923097.24 25
HAP113 E1_tag05_tag05_5 12165 8021 E within-spp 1 tag05_tag05 5 2 106577.083333333 27111.25 426.779693883535 889.044400387293 39923097.24 25
HAP113 E1_tag06_tag06_5 4050 3469 E within-spp 1 tag06_tag06 5 3 23044 12535.5 657.132008331887 831.585896055203 39923097.24 25
HAP113 E2_tag07_tag07_5 3910 3479 E within-spp 2 tag07_tag07 5 1 53469.3333333333 26345.5 273.418221036357 396.819001347479 39923097.24 25
HAP113 E2_tag08_tag08_5 8019 6433 E within-spp 2 tag08_tag08 5 2 85651.75 36773.5833333333 350.057541147729 525.680753620692 39923097.24 25
HAP113 E2_tag09_tag09_5 11996 8851 E within-spp 2 tag09_tag09 5 3 71253.6666666667 27239.4166666667 629.484012518654 976.425278319103 39923097.24 25
HAP113 E3_tag10_tag10_5 17051 12014 E within-spp 3 tag10_tag10 5 1 95299.0833333333 33571.1666666667 668.985333017369 1075.38919807176 39923097.24 25
HAP113 E3_tag11_tag11_5 9197 7326 E within-spp 3 tag11_tag11 5 2 55053.8333333333 24044.5 624.617413864611 915.578614651999 39923097.24 25
HAP113 E3_tag12_tag12_5 11111 8389 E within-spp 3 tag12_tag12 5 3 87549.75 28992.5833333333 474.519104851813 869.496336706802 39923097.24 25
HAP113 F1_tag26_tag26_5 3936 3217 F within-spp 1 tag26_tag26 5 1 41197.9166666667 16100.1666666667 357.219616687737 600.433846440513 31938477.79 20
HAP113 F1_tag27_tag27_5 2264 1901 F within-spp 1 tag27_tag27 5 2 23306.9166666667 10469.8333333333 363.201024016476 545.615657683185 31938477.79 20
HAP113 F1_tag28_tag28_5 1433 1277 F within-spp 1 tag28_tag28 5 3 18639.5833333333 9589.08333333333 287.452080026825 400.182673004893 31938477.79 20
HAP113 F2_tag29_tag29_5 4521 3710 F within-spp 2 tag29_tag29 5 1 43709.4166666667 17799.9166666667 386.736321120735 626.325965945533 31938477.79 20
HAP113 F2_tag31_tag31_5 2623 2358 F within-spp 2 tag31_tag31 5 2 46117.0833333333 21385.75 212.662993648413 331.332312404288 31938477.79 20
HAP113 F2_tag32_tag32_5 2386 2109 F within-spp 2 tag32_tag32 5 3 37461.9166666667 16921.1666666667 238.141953050098 374.533572350212 31938477.79 20
HAP113 F3_tag33_tag33_5 1467 1331 F within-spp 3 tag33_tag33 5 1 16264.1666666667 9796.66666666667 337.251401342419 408.26692752637 31938477.79 20
HAP113 F3_tag34_tag34_5 2876 2511 F within-spp 3 tag34_tag34 5 2 34638.8333333333 16727.3333333333 310.44244176815 451.091327567654 31938477.79 20
HAP113 F3_tag35_tag35_5 8307 5924 F within-spp 3 tag35_tag35 5 3 107520.75 33064.75 288.873291899471 538.386650435887 31938477.79 20
HAP113 G1_tag36_tag36_5 4548 3683 G within-spp 1 tag36_tag36 5 1 64215.4166666667 24392.9166666667 264.811362795798 453.714295475121 25550782.23 16
HAP113 G1_tag37_tag37_5 4222 3215 G within-spp 1 tag37_tag37 5 2 88482.8333333333 24713.3333333333 178.408143199152 390.925613703804 25550782.23 16
HAP113 G1_tag38_tag38_5 3312 2759 G within-spp 1 tag38_tag38 5 3 63038.8333333333 22368.1666666667 196.443483249743 370.651521134946 25550782.23 16
HAP113 G2_tag51_tag51_5 2472 2153 G within-spp 2 tag51_tag51 5 1 63523.5833333333 24557.6666666667 145.501993354174 263.451943045621 25550782.23 16
HAP113 G2_tag52_tag52_5 1973 1703 G within-spp 2 tag52_tag52 5 2 48798.75 18807.4166666667 151.172868157484 272.100899910939 25550782.23 16
HAP113 G2_tag53_tag53_5 2269 1970 G within-spp 2 tag53_tag53 5 3 58767.0833333333 19930.6666666667 144.362975305053 297.02217687985 25550782.23 16
HAP113 G3_tag54_tag54_5 1152 1027 G within-spp 3 tag54_tag54 5 1 44243.8333333333 16296.5 97.3543130304411 189.374098732857 25550782.23 16
HAP113 G3_tag55_tag55_5 3955 3060 G within-spp 3 tag55_tag55 5 2 118403.833333333 27811.3333333333 124.892451398674 330.631397272095 25550782.23 16
HAP113 G3_tag56_tag56_5 2380 1992 G within-spp 3 tag56_tag56 5 3 73786.5833333333 22722.8333333333 120.602141988324 263.433697382222 25550782.23 16
HAP118 A1_tag01_tag01_4 3986 3552 A within-spp 1 tag01_tag01 4 1 8862.91666666667 6642.41666666667 1681.57442527385 1606.90913196753 51427611.08 61
HAP118 A1_tag02_tag02_4 2131 1948 A within-spp 1 tag02_tag02 4 2 3739.5 3199.41666666667 2130.71506885947 1829.62727580549 51427611.08 61
HAP118 A1_tag03_tag03_4 2117 1921 A within-spp 1 tag03_tag03 4 3 4090.66666666667 3441.41666666667 1935.00562255541 1677.39206237741 51427611.08 61
HAP118 A2_tag04_tag04_4 6402 4758 A within-spp 2 tag04_tag04 4 1 8054.83333333333 4966.83333333333 2971.76577210371 2878.65306533338 51427611.08 61
HAP118 A2_tag05_tag05_4 9704 6783 A within-spp 2 tag05_tag05 4 2 20218.5 9843.33333333333 1794.55726191359 2070.7329834067 51427611.08 61
HAP118 A2_tag06_tag06_4 6166 5085 A within-spp 2 tag06_tag06 4 3 11132.5 7331.83333333333 2070.93411183472 2084.12061558046 51427611.08 61
HAP118 A3_tag07_tag07_4 6120 5051 A within-spp 3 tag07_tag07 4 1 20534 13127.0833333333 1114.38005259569 1156.25494365974 51427611.08 61
HAP118 A3_tag08_tag08_4 2857 2613 A within-spp 3 tag08_tag08 4 2 13864.1666666667 10376 770.4987437639 756.752602158828 51427611.08 61
HAP118 A3_tag09_tag09_4 1550 1444 A within-spp 3 tag09_tag09 4 3 5023.08333333333 4038.58333333333 1153.76345869901 1074.44112002971 51427611.08 61
HAP118 B1_tag10_tag10_4 2006 1798 B within-spp 1 tag10_tag10 4 1 13509.4166666667 9230.5 555.200434264988 585.340989112182 41142088.86 48.8
HAP118 B1_tag11_tag11_4 1729 1569 B within-spp 1 tag11_tag11 4 2 8899.83333333333 6538.83333333333 726.387872432068 721.052940126934 41142088.86 48.8
HAP118 B1_tag12_tag12_4 2134 1914 B within-spp 1 tag12_tag12 4 3 25193.0833333333 13387.5833333333 316.714944908821 429.619734704421 41142088.86 48.8
HAP118 B2_tag26_tag26_4 3100 2570 B within-spp 2 tag26_tag26 4 1 6644.41666666667 4447 1744.45712565688 1736.64268045874 41142088.86 48.8
HAP118 B2_tag27_tag27_4 4853 3705 B within-spp 2 tag27_tag27 4 2 25910.1666666667 11220.6666666667 700.318420697152 992.233824490523 41142088.86 48.8
HAP118 B2_tag28_tag28_4 1004 906 B within-spp 2 tag28_tag28 4 3 4064.83333333333 3005.08333333333 923.520275534052 905.974875904717 41142088.86 48.8
HAP118 B3_tag29_tag29_4 3399 2845 B within-spp 3 tag29_tag29 4 1 11664.5 7126.33333333333 1089.53328475288 1199.66672903316 41142088.86 48.8
HAP118 B3_tag31_tag31_4 1729 1579 B within-spp 3 tag31_tag31 4 2 9583.58333333333 6830.16666666667 674.563028790553 694.696810717162 41142088.86 48.8
HAP118 B3_tag32_tag32_4 3421 2895 B within-spp 3 tag32_tag32 4 3 14251.5 8574.16666666667 897.527909342876 1014.61463699096 41142088.86 48.8
HAP118 C1_tag33_tag33_4 3285 2787 C within-spp 1 tag33_tag33 4 1 18745.25 10774 655.23879382777 777.328290328569 32879948.07 39
HAP118 C1_tag34_tag34_4 2622 1093 C within-spp 1 tag34_tag34 4 2 15205.6666666667 5962.91666666667 644.73713747068 550.815177136468 32879948.07 39
HAP118 C1_tag35_tag35_4 2767 2415 C within-spp 1 tag35_tag35 4 3 16927.5833333333 10320.9166666667 611.180745430289 703.142485728819 32879948.07 39
HAP118 C2_tag36_tag36_4 2488 2153 C within-spp 2 tag36_tag36 4 1 13507.25 8229.08333333333 688.713986932943 786.207252731673 32879948.07 39
HAP118 C2_tag37_tag37_4 9394 6087 C within-spp 2 tag37_tag37 4 2 94891.1666666667 24582 370.152114615516 744.098730778619 32879948.07 39
HAP118 C2_tag38_tag38_4 1608 1452 C within-spp 2 tag38_tag38 4 3 12973 7707.41666666667 463.448084483157 566.111861951151 32879948.07 39
HAP118 C3_tag51_tag51_4 2874 2466 C within-spp 3 tag51_tag51 4 1 18703.1666666667 10617.25 574.549015763819 697.951917869505 32879948.07 39
HAP118 C3_tag52_tag52_4 4390 3241 C within-spp 3 tag52_tag52 4 2 33934 14067.0833333333 483.709848529498 692.340037321169 32879948.07 39
HAP118 C3_tag53_tag53_4 1399 1259 C within-spp 3 tag53_tag53 4 3 12809.8333333333 7245.83333333333 408.347311310321 522.133870040253 32879948.07 39
HAP118 D1_tag54_tag54_4 2603 2146 D within-spp 1 tag54_tag54 4 1 43969.8333333333 15788.75 221.347598163893 408.43828675481 26303958.45 31.2
HAP118 D1_tag55_tag55_4 1208 1056 D within-spp 1 tag55_tag55 4 2 20732.5833333333 9532.58333333333 217.85572629235 332.887727181334 26303958.45 31.2
HAP118 D1_tag56_tag56_4 2346 1951 D within-spp 1 tag56_tag56 4 3 42170.9166666667 15970.3333333333 208.003398866913 367.102857381395 26303958.45 31.2
HAP118 D2_tag61_tag61_4 6905 4647 D within-spp 2 tag61_tag61 4 1 61743.0833333333 19059.3333333333 418.148780497681 732.671744377208 26303958.45 31.2
HAP118 D2_tag62_tag62_4 6068 4377 D within-spp 2 tag62_tag62 4 2 90701 22888.75 250.143350128444 574.644093714161 26303958.45 31.2
HAP118 D2_tag63_tag63_4 11258 7338 D within-spp 2 tag63_tag63 4 3 133652.333333333 33851.75 314.948949637991 651.389957683133 26303958.45 31.2
HAP118 D3_tag01_tag01_5 2477 2208 D within-spp 3 tag01_tag01 5 1 41403.0833333333 20631.75 223.691142165338 321.593660256643 26303958.45 31.2
HAP118 D3_tag02_tag02_5 2791 2406 D within-spp 3 tag02_tag02 5 2 33380.75 18693.1666666667 312.621765538521 386.77395483198 26303958.45 31.2
HAP118 D3_tag03_tag03_5 3987 3312 D within-spp 3 tag03_tag03 5 3 51767 24337.0833333333 287.970966059459 408.946292523412 26303958.45 31.2
HAP118 E1_tag04_tag04_5 2664 2211 E within-spp 1 tag04_tag04 5 1 18882.0833333333 9474.66666666667 527.521027429 701.24419504644 21076889.79 25
HAP118 E1_tag05_tag05_5 6289 4548 E within-spp 1 tag05_tag05 5 2 106577.083333333 27111.25 220.634401548175 504.098483102033 21076889.79 25
HAP118 E1_tag06_tag06_5 2444 2160 E within-spp 1 tag06_tag06 5 3 23044 12535.5 396.550772435341 517.793466554984 21076889.79 25
HAP118 E2_tag07_tag07_5 2240 2017 E within-spp 2 tag07_tag07 5 1 53469.3333333333 26345.5 156.638571642312 230.061490577138 21076889.79 25
HAP118 E2_tag08_tag08_5 5043 4106 E within-spp 2 tag08_tag08 5 2 85651.75 36773.5833333333 220.144678888639 335.526997414358 21076889.79 25
HAP118 E2_tag09_tag09_5 7270 5432 E within-spp 2 tag09_tag09 5 3 71253.6666666667 27239.4166666667 381.489560771142 599.247781248375 21076889.79 25
HAP118 E3_tag10_tag10_5 5657 4380 E within-spp 3 tag10_tag10 5 1 95299.0833333333 33571.1666666667 221.948860998138 392.059654366098 21076889.79 25
HAP118 E3_tag11_tag11_5 4320 3625 E within-spp 3 tag11_tag11 5 2 55053.8333333333 24044.5 293.394283776788 453.040196302689 21076889.79 25
HAP118 E3_tag12_tag12_5 4326 3608 E within-spp 3 tag12_tag12 5 3 87549.75 28992.5833333333 184.751115794163 373.959087237828 21076889.79 25
HAP118 F1_tag26_tag26_5 3382 2835 F within-spp 1 tag26_tag26 5 1 41197.9166666667 16100.1666666667 306.940229582807 529.135826751276 16861511.83 20
HAP118 F1_tag27_tag27_5 1749 1489 F within-spp 1 tag27_tag27 5 2 23306.9166666667 10469.8333333333 280.582416521562 427.365446759738 16861511.83 20
HAP118 F1_tag28_tag28_5 1244 1117 F within-spp 1 tag28_tag28 5 3 18639.5833333333 9589.08333333333 249.539698222868 350.042322432627 16861511.83 20
HAP118 F2_tag29_tag29_5 3466 2905 F within-spp 2 tag29_tag29 5 1 43709.4166666667 17799.9166666667 296.489291971791 490.425048806408 16861511.83 20
HAP118 F2_tag31_tag31_5 1682 1522 F within-spp 2 tag31_tag31 5 2 46117.0833333333 21385.75 136.370246022353 213.862501899629 16861511.83 20
HAP118 F2_tag32_tag32_5 1693 1520 F within-spp 2 tag32_tag32 5 3 37461.9166666667 16921.1666666667 168.97499015667 269.934106198351 16861511.83 20
HAP118 F3_tag33_tag33_5 948 878 F within-spp 3 tag33_tag33 5 1 16264.1666666667 9796.66666666667 217.937510887944 269.315073154134 16861511.83 20
HAP118 F3_tag34_tag34_5 1022 904 F within-spp 3 tag34_tag34 5 2 34638.8333333333 16727.3333333333 110.317168110935 162.400063767885 16861511.83 20
HAP118 F3_tag35_tag35_5 5207 3563 F within-spp 3 tag35_tag35 5 3 107520.75 33064.75 181.071774517942 323.813577903961 16861511.83 20
HAP118 G1_tag36_tag36_5 3459 2795 G within-spp 1 tag36_tag36 5 1 64215.4166666667 24392.9166666667 201.40336497596 344.320243240012 13489209.46 16
HAP118 G1_tag37_tag37_5 2843 2307 G within-spp 1 tag37_tag37 5 2 88482.8333333333 24713.3333333333 120.13603768716 280.518006474238 13489209.46 16
HAP118 G1_tag38_tag38_5 1863 1607 G within-spp 1 tag38_tag38 5 3 63038.8333333333 22368.1666666667 110.49945932798 215.888725793352 13489209.46 16
HAP118 G2_tag51_tag51_5 2025 1773 G within-spp 2 tag51_tag51 5 1 63523.5833333333 24557.6666666667 119.191560089888 216.953225740773 13489209.46 16
HAP118 G2_tag52_tag52_5 1923 1682 G within-spp 2 tag52_tag52 5 2 48798.75 18807.4166666667 147.341827403366 268.745574662478 13489209.46 16
HAP118 G2_tag53_tag53_5 2104 1774 G within-spp 2 tag53_tag53 5 3 58767.0833333333 19930.6666666667 133.865006629278 267.470731870484 13489209.46 16
HAP118 G3_tag54_tag54_5 1130 1010 G within-spp 3 tag54_tag54 5 1 44243.8333333333 16296.5 95.495116080207 186.239376553248 13489209.46 16
HAP118 G3_tag55_tag55_5 3622 2836 G within-spp 3 tag55_tag55 5 2 118403.833333333 27811.3333333333 114.37685435297 306.428314595968 13489209.46 16
HAP118 G3_tag56_tag56_5 2329 1921 G within-spp 3 tag56_tag56 5 3 73786.5833333333 22722.8333333333 118.017810374289 254.04424330886 13489209.46 16
HAP131 A1_tag01_tag01_4 3842 3361 A within-spp 1 tag01_tag01 4 1 8862.91666666667 6642.41666666667 1620.82512340746 1520.50157447716 97852327.19 61
HAP131 A1_tag02_tag02_4 1813 1697 A within-spp 1 tag02_tag02 4 2 3739.5 3199.41666666667 1812.75758791282 1593.87961347121 97852327.19 61
HAP131 A1_tag03_tag03_4 1643 1515 A within-spp 1 tag03_tag03 4 3 4090.66666666667 3441.41666666667 1501.75448174707 1322.87817517011 97852327.19 61
HAP131 A2_tag04_tag04_4 4805 3542 A within-spp 2 tag04_tag04 4 1 8054.83333333333 4966.83333333333 2230.44900577293 2142.95694775343 97852327.19 61
HAP131 A2_tag05_tag05_4 4054 3160 A within-spp 2 tag05_tag05 4 2 20218.5 9843.33333333333 749.704775329525 964.693532001354 97852327.19 61
HAP131 A2_tag06_tag06_4 4879 4035 A within-spp 2 tag06_tag06 4 3 11132.5 7331.83333333333 1638.6778351673 1653.77122593258 97852327.19 61
HAP131 A3_tag07_tag07_4 6172 4880 A within-spp 3 tag07_tag07 4 1 20534 13127.0833333333 1123.84864127788 1117.11029995239 97852327.19 61
HAP131 A3_tag08_tag08_4 2875 2589 A within-spp 3 tag08_tag08 4 2 13864.1666666667 10376 775.353128568853 749.801946800308 97852327.19 61
HAP131 A3_tag09_tag09_4 2478 2214 A within-spp 3 tag09_tag09 4 3 5023.08333333333 4038.58333333333 1844.53280687493 1647.37717433919 97852327.19 61
HAP131 B1_tag10_tag10_4 2119 1887 B within-spp 1 tag10_tag10 4 1 13509.4166666667 9230.5 586.475433802348 614.315042522074 78281861.76 48.8
HAP131 B1_tag11_tag11_4 2991 2640 B within-spp 1 tag11_tag11 4 2 8899.83333333333 6538.83333333333 1256.57959886889 1213.24395279484 78281861.76 48.8
HAP131 B1_tag12_tag12_4 2732 2429 B within-spp 1 tag12_tag12 4 3 25193.0833333333 13387.5833333333 405.466368083833 545.217521210574 78281861.76 48.8
HAP131 B2_tag26_tag26_4 6792 5027 B within-spp 2 tag26_tag26 4 1 6644.41666666667 4447 3822.04928950372 3396.92714189341 78281861.76 48.8
HAP131 B2_tag27_tag27_4 8558 5747 B within-spp 2 tag27_tag27 4 2 25910.1666666667 11220.6666666667 1234.97322157969 1539.10061790743 78281861.76 48.8
HAP131 B2_tag28_tag28_4 2544 2160 B within-spp 2 tag28_tag28 4 3 4064.83333333333 3005.08333333333 2340.07527983927 2159.94010149469 78281861.76 48.8
HAP131 B3_tag29_tag29_4 3912 3143 B within-spp 3 tag29_tag29 4 1 11664.5 7126.33333333333 1253.97299498478 1325.32602086159 78281861.76 48.8
HAP131 B3_tag31_tag31_4 2585 2324 B within-spp 3 tag31_tag31 4 2 9583.58333333333 6830.16666666667 1008.52829926176 1022.466996901 78281861.76 48.8
HAP131 B3_tag32_tag32_4 4961 3941 B within-spp 3 tag32_tag32 4 3 14251.5 8574.16666666667 1301.5597656387 1381.20769754106 78281861.76 48.8
HAP131 C1_tag33_tag33_4 4465 3532 C within-spp 1 tag33_tag33 4 1 18745.25 10774 890.606153558902 985.117876369037 62561323.94 39
HAP131 C1_tag34_tag34_4 3212 968 C within-spp 1 tag34_tag34 4 2 15205.6666666667 5962.91666666667 789.815288160116 487.821675634128 62561323.94 39
HAP131 C1_tag35_tag35_4 2637 2249 C within-spp 1 tag35_tag35 4 3 16927.5833333333 10320.9166666667 582.466073617518 654.810538469613 62561323.94 39
HAP131 C2_tag36_tag36_4 3525 2892 C within-spp 2 tag36_tag36 4 1 13507.25 8229.08333333333 975.77041958948 1056.06659307942 62561323.94 39
HAP131 C2_tag37_tag37_4 11153 6563 C within-spp 2 tag37_tag37 4 2 94891.1666666667 24582 439.462053896833 802.286835896184 62561323.94 39
HAP131 C2_tag38_tag38_4 2228 1901 C within-spp 2 tag38_tag38 4 3 12973 7707.41666666667 642.140753873429 741.169868849268 62561323.94 39
HAP131 C3_tag51_tag51_4 3860 3092 C within-spp 3 tag51_tag51 4 1 18703.1666666667 10617.25 771.662909133034 875.12868209753 62561323.94 39
HAP131 C3_tag52_tag52_4 5046 3305 C within-spp 3 tag52_tag52 4 2 33934 14067.0833333333 555.990864619556 706.01167027043 62561323.94 39
HAP131 C3_tag53_tag53_4 1956 1648 C within-spp 3 tag53_tag53 4 3 12809.8333333333 7245.83333333333 570.927334469613 683.460379528465 62561323.94 39
HAP131 D1_tag54_tag54_4 3727 2819 D within-spp 1 tag54_tag54 4 1 43969.8333333333 15788.75 316.927582926173 536.527274166733 50049059.15 31.2
HAP131 D1_tag55_tag55_4 1413 1206 D within-spp 1 tag55_tag55 4 2 20732.5833333333 9532.58333333333 254.826275870108 380.17291570141 50049059.15 31.2
HAP131 D1_tag56_tag56_4 4009 3034 D within-spp 1 tag56_tag56 4 3 42170.9166666667 15970.3333333333 355.449968481438 570.881634697669 50049059.15 31.2
HAP131 D2_tag61_tag61_4 6061 3880 D within-spp 2 tag61_tag61 4 1 61743.0833333333 19059.3333333333 367.038343026277 611.742278498723 50049059.15 31.2
HAP131 D2_tag62_tag62_4 4473 3280 D within-spp 2 tag62_tag62 4 2 90701 22888.75 184.392090495143 430.622030473486 50049059.15 31.2
HAP131 D2_tag63_tag63_4 11625 6968 D within-spp 2 tag63_tag63 4 3 133652.333333333 33851.75 325.21598326005 618.545274616526 50049059.15 31.2
HAP131 D3_tag01_tag01_5 3738 3216 D within-spp 3 tag01_tag01 5 1 41403.0833333333 20631.75 337.568627135258 468.408157330328 50049059.15 31.2
HAP131 D3_tag02_tag02_5 4821 3913 D within-spp 3 tag02_tag02 5 2 33380.75 18693.1666666667 540.003415141961 629.030126873456 50049059.15 31.2
HAP131 D3_tag03_tag03_5 4856 3784 D within-spp 3 tag03_tag03 5 3 51767 24337.0833333333 350.736646898603 467.226078172884 50049059.15 31.2
HAP131 E1_tag04_tag04_5 6157 4566 E within-spp 1 tag04_tag04 5 1 18882.0833333333 9474.66666666667 1219.19931151665 1448.15965381368 40103412.78 25
HAP131 E1_tag05_tag05_5 11846 7375 E within-spp 1 tag05_tag05 5 2 106577.083333333 27111.25 415.588348026663 817.44202130112 40103412.78 25
HAP131 E1_tag06_tag06_5 5525 4468 E within-spp 1 tag06_tag06 5 3 23044 12535.5 896.457863218191 1071.06537433688 40103412.78 25
HAP131 E2_tag07_tag07_5 1552 1379 E within-spp 2 tag07_tag07 5 1 53469.3333333333 26345.5 108.528153209316 157.29042910554 40103412.78 25
HAP131 E2_tag08_tag08_5 5560 4246 E within-spp 2 tag08_tag08 5 2 85651.75 36773.5833333333 242.713546424912 346.967274968671 40103412.78 25
HAP131 E2_tag09_tag09_5 6432 4551 E within-spp 2 tag09_tag09 5 3 71253.6666666667 27239.4166666667 337.515936022006 502.05755752234 40103412.78 25
HAP131 E3_tag10_tag10_5 4030 2898 E within-spp 3 tag10_tag10 5 1 95299.0833333333 33571.1666666667 158.11453240631 259.40385350524 40103412.78 25
HAP131 E3_tag11_tag11_5 7297 5752 E within-spp 3 tag11_tag11 5 2 55053.8333333333 24044.5 495.578261277598 718.865437002225 40103412.78 25
HAP131 E3_tag12_tag12_5 6462 5164 E within-spp 3 tag12_tag12 5 3 87549.75 28992.5833333333 275.973580735525 535.234125968998 40103412.78 25
HAP131 F1_tag26_tag26_5 4710 3688 F within-spp 1 tag26_tag26 5 1 41197.9166666667 16100.1666666667 427.465547408344 688.343184853159 32082730.23 20
HAP131 F1_tag27_tag27_5 2653 2157 F within-spp 1 tag27_tag27 5 2 23306.9166666667 10469.8333333333 425.606146959236 619.091516897754 32082730.23 20
HAP131 F1_tag28_tag28_5 2048 1743 F within-spp 1 tag28_tag28 5 3 18639.5833333333 9589.08333333333 410.817766849223 546.216444046615 32082730.23 20
