OTU,soupName,OTUsize,dilution,sample,readSpikeSum,inputDNA,added.lysis.buffer.ml.,WEIGHT.g.,period,lysis.batch,aliquot,lysisBufferFrac,FSL
OTU18,700239.M1.S1.B,178,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,6680.78666822868
OTU19,700239.M1.S1.B,595,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,22331.8430763824
OTU191,700239.M1.S1.B,878,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,32953.5432286785
OTU195,700239.M1.S1.B,73,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2739.8731841612
OTU198,700239.M1.S1.B,421,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,15801.186445642
OTU203,700239.M1.S1.B,31,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1163.50779053421
OTU21,700239.M1.S1.B,247,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,9270.52981490159
OTU215,700239.M1.S1.B,1268,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,47591.2218837863
OTU217,700239.M1.S1.B,527,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,19779.6324390815
OTU218,700239.M1.S1.B,178,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,6680.78666822868
OTU22,700239.M1.S1.B,103,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3865.84846532334
OTU226,700239.M1.S1.B,556,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,20868.0752108716
OTU238,700239.M1.S1.B,192,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,7206.24179943768
OTU239,700239.M1.S1.B,14,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,525.455131208997
OTU248,700239.M1.S1.B,402,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,15088.0687675726
OTU25,700239.M1.S1.B,185,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,6943.51423383318
OTU253,700239.M1.S1.B,33,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1238.57280927835
OTU26,700239.M1.S1.B,221,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,8294.68457122774
OTU27,700239.M1.S1.B,247,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,9270.52981490159
OTU274,700239.M1.S1.B,15,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,562.987640581068
OTU28,700239.M1.S1.B,134,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,5029.35625585754
OTU280,700239.M1.S1.B,41,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1538.83288425492
OTU29,700239.M1.S1.B,287,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,10771.8301897844
OTU292,700239.M1.S1.B,274,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,10283.9075679475
OTU293,700239.M1.S1.B,270,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,10133.7775304592
OTU3,700239.M1.S1.B,663167,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,24890321.6427484
OTU30,700239.M1.S1.B,153,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,5742.4739339269
OTU31,700239.M1.S1.B,164,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,6155.33153701968
OTU310,700239.M1.S1.B,201,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,7544.03438378632
OTU311,700239.M1.S1.B,281,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,10546.635133552
OTU317,700239.M1.S1.B,206,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,7731.69693064667
OTU32,700239.M1.S1.B,140,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,5254.55131208997
OTU324,700239.M1.S1.B,276,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,10358.9725866917
OTU33,700239.M1.S1.B,170,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,6380.52659325211
OTU336,700239.M1.S1.B,186,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,6981.04674320525
OTU337,700239.M1.S1.B,232,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,8707.54217432052
OTU350,700239.M1.S1.B,163,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,6117.79902764761
OTU37,700239.M1.S1.B,130,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,4879.22621836926
OTU377,700239.M1.S1.B,89,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3340.39333411434
OTU38,700239.M1.S1.B,34,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1276.10531865042
OTU381,700239.M1.S1.B,12,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,450.390112464855
OTU383,700239.M1.S1.B,9,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,337.792584348641
OTU396,700239.M1.S1.B,129,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,4841.69370899719
OTU4,700239.M1.S1.B,195,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,7318.83932755389
OTU400,700239.M1.S1.B,131,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,4916.75872774133
OTU401,700239.M1.S1.B,82,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3077.66576850984
OTU408,700239.M1.S1.B,89,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3340.39333411434
OTU413,700239.M1.S1.B,130,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,4879.22621836926
OTU419,700239.M1.S1.B,204,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,7656.63191190253
OTU428,700239.M1.S1.B,96,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3603.12089971884
OTU43,700239.M1.S1.B,14854,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,557507.894212746
OTU436,700239.M1.S1.B,28,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1050.91026241799
OTU437,700239.M1.S1.B,131,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,4916.75872774133
OTU44,700239.M1.S1.B,40,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1501.30037488285
OTU441,700239.M1.S1.B,13,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,487.922621836926
OTU444,700239.M1.S1.B,97,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3640.65340909091
OTU455,700239.M1.S1.B,164,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,6155.33153701968
OTU459,700239.M1.S1.B,82,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3077.66576850984
OTU460,700239.M1.S1.B,87,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3265.3283153702
OTU469,700239.M1.S1.B,330,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,12385.7280927835
OTU475,700239.M1.S1.B,8,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,300.26007497657
OTU479,700239.M1.S1.B,53,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1989.22299671978
OTU48,700239.M1.S1.B,87,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3265.3283153702
OTU482,700239.M1.S1.B,102,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3828.31595595127
OTU487,700239.M1.S1.B,97,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3640.65340909091
OTU49,700239.M1.S1.B,332,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,12460.7931115276
OTU5,700239.M1.S1.B,1349,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,50631.3551429241
OTU50,700239.M1.S1.B,48,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1801.56044985942
OTU505,700239.M1.S1.B,117,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,4391.30359653233
OTU51,700239.M1.S1.B,81,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3040.13325913777
OTU513,700239.M1.S1.B,82,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3077.66576850984
OTU517,700239.M1.S1.B,56,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2101.82052483599
OTU520,700239.M1.S1.B,75,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2814.93820290534
OTU523,700239.M1.S1.B,99,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3715.71842783505
OTU529,700239.M1.S1.B,124,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,4654.03116213683
OTU531,700239.M1.S1.B,44,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1651.43041237113
OTU532,700239.M1.S1.B,71,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2664.80816541706
OTU54,700239.M1.S1.B,99,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3715.71842783505
OTU540,700239.M1.S1.B,49,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1839.09295923149
OTU548,700239.M1.S1.B,10,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,375.325093720712
OTU55,700239.M1.S1.B,67,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2514.67812792877
OTU552,700239.M1.S1.B,53,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1989.22299671978
OTU56,700239.M1.S1.B,152,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,5704.94142455483
OTU569,700239.M1.S1.B,65,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2439.61310918463
OTU57,700239.M1.S1.B,112,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,4203.64104967198
OTU570,700239.M1.S1.B,68,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2552.21063730084
OTU571,700239.M1.S1.B,73,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2739.8731841612
OTU574,700239.M1.S1.B,42,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1576.36539362699
OTU58,700239.M1.S1.B,82,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,3077.66576850984
OTU59,700239.M1.S1.B,157,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,5892.60397141518
OTU592,700239.M1.S1.B,33,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1238.57280927835
OTU598,700239.M1.S1.B,26,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,975.845243673852
OTU6,700239.M1.S1.B,923,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,34642.5061504217
OTU605,700239.M1.S1.B,48,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1801.56044985942
OTU610,700239.M1.S1.B,67,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2514.67812792877
OTU612,700239.M1.S1.B,61,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2289.48307169634
OTU627,700239.M1.S1.B,14,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,525.455131208997
OTU628,700239.M1.S1.B,6,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,225.195056232427
OTU64,700239.M1.S1.B,55,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2064.28801546392
OTU65,700239.M1.S1.B,6,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,225.195056232427
OTU652,700239.M1.S1.B,41,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1538.83288425492
OTU66,700239.M1.S1.B,1715,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,64368.2535731022
OTU665,700239.M1.S1.B,38,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1426.23535613871
OTU666,700239.M1.S1.B,28,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1050.91026241799
OTU687,700239.M1.S1.B,29,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1088.44277179007
OTU69,700239.M1.S1.B,12751,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,478577.02700328
OTU7,700239.M1.S1.B,370,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,13887.0284676664
OTU700,700239.M1.S1.B,15,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,562.987640581068
OTU71,700239.M1.S1.B,16,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,600.52014995314
OTU712,700239.M1.S1.B,37,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1388.70284676664
OTU716,700239.M1.S1.B,15,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,562.987640581068
OTU723,700239.M1.S1.B,33,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1238.57280927835
OTU728,700239.M1.S1.B,30,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1125.97528116214
OTU73,700239.M1.S1.B,43,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1613.89790299906
OTU74,700239.M1.S1.B,36,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1351.17033739456
OTU746,700239.M1.S1.B,14,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,525.455131208997
OTU748,700239.M1.S1.B,31,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1163.50779053421
OTU75,700239.M1.S1.B,55,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2064.28801546392
OTU756,700239.M1.S1.B,38,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1426.23535613871
OTU758,700239.M1.S1.B,29,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1088.44277179007
OTU77,700239.M1.S1.B,47,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1764.02794048735
OTU773,700239.M1.S1.B,24,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,900.78022492971
OTU777,700239.M1.S1.B,14,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,525.455131208997
OTU78,700239.M1.S1.B,19,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,713.117678069353
OTU782,700239.M1.S1.B,12,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,450.390112464855
OTU79,700239.M1.S1.B,42,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1576.36539362699
OTU791,700239.M1.S1.B,19,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,713.117678069353
OTU8,700239.M1.S1.B,483,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,18128.2020267104
OTU80,700239.M1.S1.B,367,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,13774.4309395501
OTU800,700239.M1.S1.B,21,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,788.182696813496
OTU801,700239.M1.S1.B,18,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,675.585168697282
OTU804,700239.M1.S1.B,12,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,450.390112464855
OTU806,700239.M1.S1.B,25,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,938.312734301781
OTU814,700239.M1.S1.B,18,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,675.585168697282
OTU823,700239.M1.S1.B,21,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,788.182696813496
OTU84,700239.M1.S1.B,157,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,5892.60397141518
OTU848,700239.M1.S1.B,21,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,788.182696813496
OTU849,700239.M1.S1.B,18,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,675.585168697282
OTU85,700239.M1.S1.B,26,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,975.845243673852
OTU850,700239.M1.S1.B,23,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,863.247715557638
OTU851,700239.M1.S1.B,11,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,412.857603092784
OTU859,700239.M1.S1.B,20,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,750.650187441425
OTU86,700239.M1.S1.B,281,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,10546.635133552
OTU862,700239.M1.S1.B,22,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,825.715206185567
OTU88,700239.M1.S1.B,1111,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,41698.6179123711
OTU89,700239.M1.S1.B,21,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,788.182696813496
OTU890,700239.M1.S1.B,8,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,300.26007497657
OTU9,700239.M1.S1.B,295,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,11072.090264761
OTU90,700239.M1.S1.B,70,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,2627.27565604499
OTU923,700239.M1.S1.B,14,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,525.455131208997
OTU935,700239.M1.S1.B,19,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,713.117678069353
OTU95,700239.M1.S1.B,25,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,938.312734301781
OTU955,700239.M1.S1.B,17,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,638.052659325211
OTU96,700239.M1.S1.B,52,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,1951.6904873477
OTU97,700239.M1.S1.B,263,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,9871.04996485473
OTU972,700239.M1.S1.B,10,B,700239.M1.S1,1422.66666666667,0.7,24.55,4.91,1,5,0.6,0.0244399185336049,375.325093720712
OTU10,700239.M1.S1.C,427,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,8337.80783999025
OTU102,700239.M1.S1.C,15,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,292.897230913006
OTU1021,700239.M1.S1.C,9,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,175.738338547804
OTU1030,700239.M1.S1.C,12,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,234.317784730405
OTU104,700239.M1.S1.C,1461,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,28528.1902909268
OTU105,700239.M1.S1.C,21,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,410.056123278209
OTU1050,700239.M1.S1.C,12,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,234.317784730405
OTU106,700239.M1.S1.C,27,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,527.215015643412
OTU1075,700239.M1.S1.C,8,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,156.211856486937
OTU11,700239.M1.S1.C,673,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,13141.3224269636
OTU110,700239.M1.S1.C,11,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,214.791302669538
OTU1137,700239.M1.S1.C,17,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,331.950195034741
OTU12,700239.M1.S1.C,1249,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,24388.576094023
OTU123,700239.M1.S1.C,17,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,331.950195034741
OTU1238,700239.M1.S1.C,10,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,195.264820608671
OTU1244,700239.M1.S1.C,10,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,195.264820608671
OTU127,700239.M1.S1.C,15,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,292.897230913006
OTU1275,700239.M1.S1.C,8,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,156.211856486937
OTU1282,700239.M1.S1.C,8,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,156.211856486937
OTU13,700239.M1.S1.C,1638,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,31984.3776157003
OTU130,700239.M1.S1.C,839,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,16382.7184490675
OTU1319,700239.M1.S1.C,7,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,136.68537442607
OTU1331,700239.M1.S1.C,7,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,136.68537442607
OTU134,700239.M1.S1.C,10,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,195.264820608671
OTU135,700239.M1.S1.C,34,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,663.900390069481
OTU136,700239.M1.S1.C,396,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,7732.48689610337
OTU144,700239.M1.S1.C,265,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,5174.51774612978
OTU145,700239.M1.S1.C,72,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,1405.90670838243
OTU15,700239.M1.S1.C,410,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,8005.85764495551
OTU151,700239.M1.S1.C,1312,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,25618.7444638576
OTU157,700239.M1.S1.C,32,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,624.847425947747
OTU159,700239.M1.S1.C,992,C,700239.M1.S1,2734.55555555556,0.49,24.55,4.91,1,5,0.6,0.0244399185336049,19370.2702043802
